Linie,Stop name,Arrival time,Departure time
18478,Montreux,23.03.22 18:26,23.03.22 18:27
18478,Vevey,23.03.22 18:32,23.03.22 18:33
18478,Lancy-Pont-Rouge,23.03.22 19:47,23.03.22 19:48
18478,Renens VD,23.03.22 18:57,23.03.22 18:58
18478,Allaman,23.03.22 19:10,23.03.22 19:11
18478,Bex,23.03.22 18:07,23.03.22 18:08
18478,Lausanne,23.03.22 18:49,23.03.22 18:51
18478,Gland,23.03.22 19:20,23.03.22 19:21
18478,Coppet,23.03.22 19:30,23.03.22 19:31
18478,Genève,23.03.22 19:40,23.03.22 19:42
18478,Rolle,23.03.22 19:14,23.03.22 19:15
18478,St-Maurice,,23.03.22 18:04
18478,Morges,23.03.22 19:04,23.03.22 19:05
18478,Nyon,23.03.22 19:24,23.03.22 19:25
18478,Genève-Eaux-Vives,23.03.22 19:54,23.03.22 19:56
18479,Genève,23.03.22 17:17,23.03.22 17:20
18479,Coppet,23.03.22 17:29,23.03.22 17:30
18479,Rolle,23.03.22 17:44,23.03.22 17:45
18479,Montreux,23.03.22 18:31,23.03.22 18:32
18479,St-Maurice,23.03.22 18:53,
18479,Vevey,23.03.22 18:25,23.03.22 18:26
18479,Lancy-Pont-Rouge,23.03.22 17:11,23.03.22 17:12
18479,Morges,23.03.22 17:55,23.03.22 17:56
18479,Lausanne,23.03.22 18:08,23.03.22 18:11
18479,Aigle,23.03.22 18:42,23.03.22 18:43
18479,Bex,23.03.22 18:48,23.03.22 18:49
18479,Villeneuve VD,23.03.22 18:35,23.03.22 18:36
18479,Genève-Eaux-Vives,23.03.22 17:04,23.03.22 17:05
18479,Nyon,23.03.22 17:35,23.03.22 17:36
18479,Gland,23.03.22 17:39,23.03.22 17:40
18479,Allaman,23.03.22 17:49,23.03.22 17:49
18479,Renens VD,23.03.22 18:01,23.03.22 18:02
18480,Bex,23.03.22 19:07,23.03.22 19:08
18480,Morges,23.03.22 20:04,23.03.22 20:05
18480,Gland,23.03.22 20:20,23.03.22 20:21
18480,Genève-Eaux-Vives,23.03.22 20:54,23.03.22 20:56
18480,Villeneuve VD,23.03.22 19:21,23.03.22 19:22
18480,Aigle,23.03.22 19:14,23.03.22 19:15
18480,Lausanne,23.03.22 19:49,23.03.22 19:51
18480,Renens VD,23.03.22 19:57,23.03.22 19:58
18480,Coppet,23.03.22 20:30,23.03.22 20:31
18480,Lancy-Pont-Rouge,23.03.22 20:47,23.03.22 20:48
18480,Montreux,23.03.22 19:26,23.03.22 19:27
18480,Allaman,23.03.22 20:10,23.03.22 20:11
18480,Rolle,23.03.22 20:14,23.03.22 20:15
18480,Nyon,23.03.22 20:24,23.03.22 20:25
18480,St-Maurice,,23.03.22 19:04
18480,Vevey,23.03.22 19:32,23.03.22 19:33
18480,Genève,23.03.22 20:40,23.03.22 20:42
18481,Lausanne,23.03.22 19:08,23.03.22 19:11
18481,Montreux,23.03.22 19:31,23.03.22 19:32
18481,Bex,23.03.22 19:47,23.03.22 19:48
18481,St-Maurice,23.03.22 19:53,
18481,Lancy-Pont-Rouge,23.03.22 18:11,23.03.22 18:12
18481,Coppet,23.03.22 18:29,23.03.22 18:30
18481,Rolle,23.03.22 18:44,23.03.22 18:45
18481,Morges,23.03.22 18:54,23.03.22 18:55
18481,Genève-Eaux-Vives,23.03.22 18:04,23.03.22 18:05
18481,Genève,23.03.22 18:17,23.03.22 18:20
18481,Renens VD,23.03.22 19:01,23.03.22 19:02
18481,Vevey,23.03.22 19:25,23.03.22 19:26
18481,Nyon,23.03.22 18:35,23.03.22 18:36
18481,Gland,23.03.22 18:39,23.03.22 18:40
18481,Allaman,23.03.22 18:48,23.03.22 18:49
18481,Aigle,23.03.22 19:41,23.03.22 19:42
18482,Lausanne,23.03.22 20:49,23.03.22 20:51
18482,Nyon,23.03.22 21:28,23.03.22 21:29
18482,Bex,23.03.22 20:05,23.03.22 20:11
18482,Vevey,23.03.22 20:32,23.03.22 20:33
18482,Genève,23.03.22 21:44,
18482,Renens VD,23.03.22 20:57,23.03.22 20:58
18482,Allaman,23.03.22 21:10,23.03.22 21:12
18482,St-Maurice,,23.03.22 20:01
18482,Aigle,23.03.22 20:17,23.03.22 20:18
18482,Morges,23.03.22 21:04,23.03.22 21:05
18482,Gland,23.03.22 21:24,23.03.22 21:24
18482,Coppet,23.03.22 21:33,23.03.22 21:34
18482,Montreux,23.03.22 20:27,23.03.22 20:28
18482,Rolle,23.03.22 21:18,23.03.22 21:19
18483,Gland,23.03.22 19:39,23.03.22 19:40
18483,Allaman,23.03.22 19:48,23.03.22 19:49
18483,Lausanne,23.03.22 20:08,23.03.22 20:11
18483,Vevey,23.03.22 20:25,23.03.22 20:26
18483,Renens VD,23.03.22 20:01,23.03.22 20:02
18483,Villeneuve VD,23.03.22 20:35,23.03.22 20:36
18483,Bex,23.03.22 20:48,23.03.22 20:49
18483,St-Maurice,23.03.22 20:53,
18483,Coppet,23.03.22 19:29,23.03.22 19:30
18483,Genève-Eaux-Vives,23.03.22 19:04,23.03.22 19:05
18483,Lancy-Pont-Rouge,23.03.22 19:11,23.03.22 19:12
18483,Genève,23.03.22 19:17,23.03.22 19:20
18483,Nyon,23.03.22 19:35,23.03.22 19:36
18483,Rolle,23.03.22 19:44,23.03.22 19:45
18483,Morges,23.03.22 19:54,23.03.22 19:55
18483,Montreux,23.03.22 20:31,23.03.22 20:32
18483,Aigle,23.03.22 20:42,23.03.22 20:43
18484,Aigle,23.03.22 21:14,23.03.22 21:15
18484,Montreux,23.03.22 21:26,23.03.22 21:29
18484,Lausanne,23.03.22 21:49,23.03.22 21:51
18484,Genève-Aéroport,23.03.22 22:57,
18484,Villeneuve VD,23.03.22 21:22,23.03.22 21:22
18484,Nyon,23.03.22 22:28,23.03.22 22:29
18484,Vevey,23.03.22 21:34,23.03.22 21:35
18484,Allaman,23.03.22 22:10,23.03.22 22:12
18484,Rolle,23.03.22 22:18,23.03.22 22:19
18484,Renens VD,23.03.22 21:57,23.03.22 21:58
18484,Morges,23.03.22 22:04,23.03.22 22:05
18484,St-Maurice,,23.03.22 21:04
18484,Bex,23.03.22 21:08,23.03.22 21:09
18484,Gland,23.03.22 22:24,23.03.22 22:24
18484,Coppet,23.03.22 22:33,23.03.22 22:34
18484,Genève,23.03.22 22:44,23.03.22 22:51
18485,Genève-Eaux-Vives,23.03.22 20:04,23.03.22 20:05
18485,Lancy-Pont-Rouge,23.03.22 20:11,23.03.22 20:12
18485,Coppet,23.03.22 20:29,23.03.22 20:30
18485,Rolle,23.03.22 20:44,23.03.22 20:45
18485,Renens VD,23.03.22 21:01,23.03.22 21:02
18485,Lausanne,23.03.22 21:08,23.03.22 21:10
18485,Aigle,23.03.22 21:41,23.03.22 21:42
18485,Genève,23.03.22 20:17,23.03.22 20:20
18485,Morges,23.03.22 20:55,23.03.22 20:56
18485,Villeneuve VD,23.03.22 21:34,23.03.22 21:35
18485,St-Maurice,23.03.22 21:53,
18485,Nyon,23.03.22 20:35,23.03.22 20:36
18485,Vevey,23.03.22 21:24,23.03.22 21:25
18485,Bex,23.03.22 21:47,23.03.22 21:48
18485,Allaman,23.03.22 20:49,23.03.22 20:49
18485,Gland,23.03.22 20:39,23.03.22 20:40
18485,Montreux,23.03.22 21:29,23.03.22 21:30
18486,Renens VD,23.03.22 22:57,23.03.22 22:58
18486,Allaman,23.03.22 23:10,23.03.22 23:15
18486,Rolle,23.03.22 23:23,23.03.22 23:24
18486,Morges,23.03.22 23:03,23.03.22 23:04
18486,Nyon,23.03.22 23:33,23.03.22 23:34
18486,Coppet,23.03.22 23:39,23.03.22 23:40
18486,Genève-Aéroport,23.03.22 23:57,
18486,Lausanne,,23.03.22 22:51
18486,Gland,23.03.22 23:29,23.03.22 23:29
18486,Genève,23.03.22 23:49,23.03.22 23:51
18487,Renens VD,23.03.22 22:01,23.03.22 22:02
18487,Genève,23.03.22 21:17,23.03.22 21:20
18487,Morges,23.03.22 21:55,23.03.22 21:56
18487,Lausanne,23.03.22 22:08,
18487,Lancy-Pont-Rouge,23.03.22 21:11,23.03.22 21:12
18487,Coppet,23.03.22 21:29,23.03.22 21:30
18487,Gland,23.03.22 21:39,23.03.22 21:40
18487,Rolle,23.03.22 21:44,23.03.22 21:45
18487,Nyon,23.03.22 21:35,23.03.22 21:36
18487,Allaman,23.03.22 21:49,23.03.22 21:49
18487,Genève-Eaux-Vives,23.03.22 21:04,23.03.22 21:05
18488,Renens VD,23.03.22 23:57,23.03.22 23:58
18488,Morges,24.03.22 00:04,24.03.22 00:05
18488,Coppet,24.03.22 00:33,24.03.22 00:34
18488,Allaman,24.03.22 00:10,24.03.22 00:12
18488,Gland,24.03.22 00:24,24.03.22 00:24
18488,Lausanne,,23.03.22 23:51
18488,Rolle,24.03.22 00:18,24.03.22 00:19
18488,Genève,24.03.22 00:44,
18488,Nyon,24.03.22 00:28,24.03.22 00:29
18489,Allaman,23.03.22 22:48,23.03.22 22:49
18489,Morges,23.03.22 22:55,23.03.22 22:56
18489,Genève,23.03.22 22:17,23.03.22 22:20
18489,Genève-Aéroport,,23.03.22 22:10
18489,Renens VD,23.03.22 23:01,23.03.22 23:02
18489,Coppet,23.03.22 22:29,23.03.22 22:30
18489,Nyon,23.03.22 22:35,23.03.22 22:36
18489,Gland,23.03.22 22:39,23.03.22 22:40
18489,Rolle,23.03.22 22:44,23.03.22 22:45
18489,Lausanne,23.03.22 23:08,
18491,Allaman,23.03.22 23:48,23.03.22 23:49
18491,Morges,23.03.22 23:54,23.03.22 23:55
18491,Lausanne,24.03.22 00:08,
18491,Coppet,23.03.22 23:29,23.03.22 23:30
18491,Genève,23.03.22 23:17,23.03.22 23:20
18491,Genève-Aéroport,,23.03.22 23:11
18491,Gland,23.03.22 23:39,23.03.22 23:40
18491,Rolle,23.03.22 23:44,23.03.22 23:45
18491,Nyon,23.03.22 23:35,23.03.22 23:36
18491,Renens VD,24.03.22 00:01,24.03.22 00:02
18492,Genève,,23.03.22 05:12
18492,Lancy-Pont-Rouge,23.03.22 05:17,23.03.22 05:18
18492,Genève-Eaux-Vives,23.03.22 05:24,23.03.22 05:26
18493,Coppet,24.03.22 00:29,24.03.22 00:30
18493,Genève-Aéroport,,24.03.22 00:11
18493,Nyon,24.03.22 00:35,24.03.22 00:36
18493,Allaman,24.03.22 00:48,24.03.22 00:49
18493,Renens VD,24.03.22 01:01,24.03.22 01:02
18493,Lausanne,24.03.22 01:08,
18493,Gland,24.03.22 00:39,24.03.22 00:40
18493,Morges,24.03.22 00:54,24.03.22 00:55
18493,Genève,24.03.22 00:17,24.03.22 00:20
18493,Rolle,24.03.22 00:44,24.03.22 00:45
18517,Pfäffikon SZ,23.03.22 06:15,
18517,Zürich Stadelhofen,23.03.22 05:26,23.03.22 05:27
18517,Uster,23.03.22 05:38,23.03.22 05:39
18517,Rapperswil SG,23.03.22 06:01,23.03.22 06:10
18517,Zürich HB,,23.03.22 05:24
18517,Wetzikon ZH,23.03.22 05:45,23.03.22 05:45
18517,Jona,23.03.22 05:58,23.03.22 05:58
18517,Bubikon,23.03.22 05:50,23.03.22 05:50
18517,Rüti ZH,23.03.22 05:53,23.03.22 05:54
18518,Zürich HB,,23.03.22 05:39
18518,Urdorf,23.03.22 05:49,23.03.22 05:49
18518,Zürich Altstetten,23.03.22 05:44,23.03.22 05:45
18518,Birmensdorf ZH,23.03.22 05:55,23.03.22 05:55
18518,Bonstetten-Wettswil,23.03.22 05:59,23.03.22 05:59
18518,Hedingen,23.03.22 06:03,23.03.22 06:03
18518,Mettmenstetten,23.03.22 06:11,23.03.22 06:11
18518,Steinhausen Rigiblick,23.03.22 06:19,23.03.22 06:19
18518,Zürich Hardbrücke,23.03.22 05:41,23.03.22 05:41
18518,Urdorf Weihermatt,23.03.22 05:51,23.03.22 05:51
18518,Affoltern am Albis,23.03.22 06:07,23.03.22 06:08
18518,Steinhausen,23.03.22 06:18,23.03.22 06:18
18518,Zug,23.03.22 06:24,
18518,Knonau,23.03.22 06:15,23.03.22 06:15
18519,Zug,,23.03.22 05:06
18519,Zürich Hardbrücke,23.03.22 05:48,23.03.22 05:48
18519,Zürich Stadelhofen,23.03.22 05:56,23.03.22 05:57
18519,Bubikon,23.03.22 06:20,23.03.22 06:20
18519,Pfäffikon SZ,23.03.22 06:38,
18519,Steinhausen Rigiblick,23.03.22 05:09,23.03.22 05:09
18519,Urdorf Weihermatt,23.03.22 05:37,23.03.22 05:37
18519,Steinhausen,23.03.22 05:11,23.03.22 05:11
18519,Affoltern am Albis,23.03.22 05:22,23.03.22 05:22
18519,Bonstetten-Wettswil,23.03.22 05:29,23.03.22 05:29
18519,Urdorf,23.03.22 05:39,23.03.22 05:39
18519,Uster,23.03.22 06:08,23.03.22 06:09
18519,Wetzikon ZH,23.03.22 06:15,23.03.22 06:15
18519,Mettmenstetten,23.03.22 05:18,23.03.22 05:18
18519,Birmensdorf ZH,23.03.22 05:35,23.03.22 05:35
18519,Zürich HB,23.03.22 05:51,23.03.22 05:54
18519,Rüti ZH,23.03.22 06:23,23.03.22 06:24
18519,Jona,23.03.22 06:28,23.03.22 06:28
18519,Rapperswil SG,23.03.22 06:31,23.03.22 06:32
18519,Knonau,23.03.22 05:15,23.03.22 05:15
18519,Hedingen,23.03.22 05:25,23.03.22 05:25
18519,Zürich Altstetten,23.03.22 05:45,23.03.22 05:46
18520,Zürich Stadelhofen,23.03.22 06:02,23.03.22 06:02
18520,Zürich Altstetten,23.03.22 06:14,23.03.22 06:15
18520,Urdorf Weihermatt,23.03.22 06:21,23.03.22 06:21
18520,Hedingen,23.03.22 06:33,23.03.22 06:33
18520,Affoltern am Albis,23.03.22 06:37,23.03.22 06:38
18520,Jona,23.03.22 05:31,23.03.22 05:31
18520,Bubikon,23.03.22 05:39,23.03.22 05:39
18520,Wetzikon ZH,23.03.22 05:44,23.03.22 05:45
18520,Steinhausen,23.03.22 06:48,23.03.22 06:48
18520,Rapperswil SG,,23.03.22 05:29
18520,Urdorf,23.03.22 06:19,23.03.22 06:19
18520,Bonstetten-Wettswil,23.03.22 06:29,23.03.22 06:29
18520,Mettmenstetten,23.03.22 06:41,23.03.22 06:41
18520,Steinhausen Rigiblick,23.03.22 06:49,23.03.22 06:49
18520,Uster,23.03.22 05:50,23.03.22 05:51
18520,Zürich Hardbrücke,23.03.22 06:11,23.03.22 06:11
18520,Zug,23.03.22 06:54,
18520,Rüti ZH,23.03.22 05:36,23.03.22 05:36
18520,Zürich HB,23.03.22 06:05,23.03.22 06:09
18520,Birmensdorf ZH,23.03.22 06:25,23.03.22 06:25
18520,Knonau,23.03.22 06:45,23.03.22 06:45
18521,Steinhausen Rigiblick,23.03.22 05:39,23.03.22 05:39
18521,Steinhausen,23.03.22 05:41,23.03.22 05:41
18521,Mettmenstetten,23.03.22 05:48,23.03.22 05:48
18521,Hedingen,23.03.22 05:55,23.03.22 05:55
18521,Urdorf Weihermatt,23.03.22 06:07,23.03.22 06:07
18521,Urdorf,23.03.22 06:09,23.03.22 06:09
18521,Zürich Altstetten,23.03.22 06:15,23.03.22 06:16
18521,Zürich Hardbrücke,23.03.22 06:18,23.03.22 06:18
18521,Knonau,23.03.22 05:45,23.03.22 05:45
18521,Wetzikon ZH,23.03.22 06:45,23.03.22 06:45
18521,Affoltern am Albis,23.03.22 05:52,23.03.22 05:52
18521,Rapperswil SG,23.03.22 07:01,23.03.22 07:10
18521,Bubikon,23.03.22 06:50,23.03.22 06:50
18521,Rüti ZH,23.03.22 06:53,23.03.22 06:54
18521,Jona,23.03.22 06:58,23.03.22 06:58
18521,Zug,,23.03.22 05:36
18521,Bonstetten-Wettswil,23.03.22 05:59,23.03.22 05:59
18521,Birmensdorf ZH,23.03.22 06:05,23.03.22 06:05
18521,Zürich HB,23.03.22 06:21,23.03.22 06:24
18521,Zürich Stadelhofen,23.03.22 06:26,23.03.22 06:27
18521,Uster,23.03.22 06:38,23.03.22 06:39
18521,Pfäffikon SZ,23.03.22 07:15,
18522,Jona,23.03.22 06:01,23.03.22 06:01
18522,Bubikon,23.03.22 06:09,23.03.22 06:09
18522,Bonstetten-Wettswil,23.03.22 06:59,23.03.22 06:59
18522,Affoltern am Albis,23.03.22 07:07,23.03.22 07:08
18522,Mettmenstetten,23.03.22 07:11,23.03.22 07:11
18522,Steinhausen,23.03.22 07:18,23.03.22 07:18
18522,Rüti ZH,23.03.22 06:06,23.03.22 06:06
18522,Wetzikon ZH,23.03.22 06:14,23.03.22 06:15
18522,Zürich Stadelhofen,23.03.22 06:32,23.03.22 06:32
18522,Zürich Hardbrücke,23.03.22 06:41,23.03.22 06:41
18522,Urdorf Weihermatt,23.03.22 06:51,23.03.22 06:51
18522,Zug,23.03.22 07:24,
18522,Uster,23.03.22 06:20,23.03.22 06:21
18522,Birmensdorf ZH,23.03.22 06:55,23.03.22 06:55
18522,Steinhausen Rigiblick,23.03.22 07:19,23.03.22 07:19
18522,Rapperswil SG,,23.03.22 05:59
18522,Zürich HB,23.03.22 06:35,23.03.22 06:39
18522,Zürich Altstetten,23.03.22 06:44,23.03.22 06:45
18522,Urdorf,23.03.22 06:49,23.03.22 06:49
18522,Hedingen,23.03.22 07:03,23.03.22 07:03
18522,Knonau,23.03.22 07:15,23.03.22 07:15
18523,Jona,23.03.22 07:28,23.03.22 07:28
18523,Pfäffikon SZ,23.03.22 07:38,
18523,Zug,,23.03.22 06:06
18523,Steinhausen,23.03.22 06:11,23.03.22 06:11
18523,Hedingen,23.03.22 06:25,23.03.22 06:25
18523,Zürich HB,23.03.22 06:51,23.03.22 06:54
18523,Uster,23.03.22 07:08,23.03.22 07:09
18523,Zürich Altstetten,23.03.22 06:45,23.03.22 06:46
18523,Zürich Hardbrücke,23.03.22 06:48,23.03.22 06:48
18523,Bubikon,23.03.22 07:20,23.03.22 07:20
18523,Rapperswil SG,23.03.22 07:31,23.03.22 07:32
18523,Steinhausen Rigiblick,23.03.22 06:09,23.03.22 06:09
18523,Wetzikon ZH,23.03.22 07:15,23.03.22 07:15
18523,Rüti ZH,23.03.22 07:23,23.03.22 07:24
18523,Affoltern am Albis,23.03.22 06:22,23.03.22 06:22
18523,Urdorf Weihermatt,23.03.22 06:37,23.03.22 06:37
18523,Urdorf,23.03.22 06:39,23.03.22 06:39
18523,Knonau,23.03.22 06:15,23.03.22 06:15
18523,Mettmenstetten,23.03.22 06:18,23.03.22 06:18
18523,Bonstetten-Wettswil,23.03.22 06:29,23.03.22 06:29
18523,Birmensdorf ZH,23.03.22 06:35,23.03.22 06:35
18523,Zürich Stadelhofen,23.03.22 06:56,23.03.22 06:57
18524,Jona,23.03.22 06:31,23.03.22 06:31
18524,Rüti ZH,23.03.22 06:36,23.03.22 06:36
18524,Bubikon,23.03.22 06:39,23.03.22 06:39
18524,Zürich HB,23.03.22 07:05,23.03.22 07:09
18524,Urdorf Weihermatt,23.03.22 07:21,23.03.22 07:21
18524,Affoltern am Albis,23.03.22 07:37,23.03.22 07:38
18524,Knonau,23.03.22 07:45,23.03.22 07:45
18524,Uster,23.03.22 06:50,23.03.22 06:51
18524,Urdorf,23.03.22 07:19,23.03.22 07:19
18524,Birmensdorf ZH,23.03.22 07:25,23.03.22 07:25
18524,Zürich Altstetten,23.03.22 07:14,23.03.22 07:15
18524,Hedingen,23.03.22 07:33,23.03.22 07:33
18524,Mettmenstetten,23.03.22 07:41,23.03.22 07:41
18524,Steinhausen Rigiblick,23.03.22 07:49,23.03.22 07:49
18524,Rapperswil SG,23.03.22 06:27,23.03.22 06:29
18524,Wetzikon ZH,23.03.22 06:44,23.03.22 06:45
18524,Zürich Hardbrücke,23.03.22 07:11,23.03.22 07:11
18524,Bonstetten-Wettswil,23.03.22 07:29,23.03.22 07:29
18524,Pfäffikon SZ,,23.03.22 06:22
18524,Zürich Stadelhofen,23.03.22 07:02,23.03.22 07:02
18524,Steinhausen,23.03.22 07:48,23.03.22 07:48
18524,Zug,23.03.22 07:54,
18525,Steinhausen,23.03.22 06:41,23.03.22 06:41
18525,Hedingen,23.03.22 06:55,23.03.22 06:55
18525,Zürich Stadelhofen,23.03.22 07:26,23.03.22 07:27
18525,Uster,23.03.22 07:38,23.03.22 07:39
18525,Wetzikon ZH,23.03.22 07:45,23.03.22 07:45
18525,Steinhausen Rigiblick,23.03.22 06:39,23.03.22 06:39
18525,Affoltern am Albis,23.03.22 06:52,23.03.22 06:52
18525,Bonstetten-Wettswil,23.03.22 06:59,23.03.22 06:59
18525,Birmensdorf ZH,23.03.22 07:05,23.03.22 07:05
18525,Zürich HB,23.03.22 07:21,23.03.22 07:24
18525,Bubikon,23.03.22 07:50,23.03.22 07:50
18525,Rapperswil SG,23.03.22 08:01,23.03.22 08:10
18525,Mettmenstetten,23.03.22 06:48,23.03.22 06:48
18525,Zürich Altstetten,23.03.22 07:15,23.03.22 07:16
18525,Zürich Hardbrücke,23.03.22 07:18,23.03.22 07:18
18525,Pfäffikon SZ,23.03.22 08:15,
18525,Zug,,23.03.22 06:36
18525,Knonau,23.03.22 06:45,23.03.22 06:45
18525,Rüti ZH,23.03.22 07:53,23.03.22 07:54
18525,Jona,23.03.22 07:58,23.03.22 07:58
18525,Urdorf Weihermatt,23.03.22 07:07,23.03.22 07:07
18525,Urdorf,23.03.22 07:09,23.03.22 07:09
18526,Uster,23.03.22 07:20,23.03.22 07:21
18526,Zürich Stadelhofen,23.03.22 07:32,23.03.22 07:32
18526,Zürich Altstetten,23.03.22 07:44,23.03.22 07:45
18526,Hedingen,23.03.22 08:03,23.03.22 08:03
18526,Rapperswil SG,23.03.22 06:56,23.03.22 06:59
18526,Wetzikon ZH,23.03.22 07:14,23.03.22 07:15
18526,Urdorf,23.03.22 07:49,23.03.22 07:49
18526,Bonstetten-Wettswil,23.03.22 07:59,23.03.22 07:59
18526,Bubikon,23.03.22 07:09,23.03.22 07:09
18526,Zürich Hardbrücke,23.03.22 07:41,23.03.22 07:41
18526,Affoltern am Albis,23.03.22 08:07,23.03.22 08:08
18526,Pfäffikon SZ,,23.03.22 06:51
18526,Rüti ZH,23.03.22 07:06,23.03.22 07:06
18526,Mettmenstetten,23.03.22 08:11,23.03.22 08:11
18526,Jona,23.03.22 07:01,23.03.22 07:01
18526,Zürich HB,23.03.22 07:35,23.03.22 07:39
18526,Urdorf Weihermatt,23.03.22 07:51,23.03.22 07:51
18526,Birmensdorf ZH,23.03.22 07:55,23.03.22 07:55
18526,Knonau,23.03.22 08:15,23.03.22 08:15
18526,Steinhausen,23.03.22 08:18,23.03.22 08:18
18526,Steinhausen Rigiblick,23.03.22 08:19,23.03.22 08:19
18526,Zug,23.03.22 08:24,
18527,Steinhausen,23.03.22 07:11,23.03.22 07:11
18527,Mettmenstetten,23.03.22 07:18,23.03.22 07:18
18527,Bonstetten-Wettswil,23.03.22 07:29,23.03.22 07:29
18527,Birmensdorf ZH,23.03.22 07:35,23.03.22 07:35
18527,Urdorf Weihermatt,23.03.22 07:37,23.03.22 07:37
18527,Uster,23.03.22 08:08,23.03.22 08:09
18527,Wetzikon ZH,23.03.22 08:15,23.03.22 08:15
18527,Urdorf,23.03.22 07:39,23.03.22 07:39
18527,Zürich Stadelhofen,23.03.22 07:56,23.03.22 07:57
18527,Rapperswil SG,23.03.22 08:31,23.03.22 08:32
18527,Zug,,23.03.22 07:06
18527,Steinhausen Rigiblick,23.03.22 07:09,23.03.22 07:09
18527,Knonau,23.03.22 07:15,23.03.22 07:15
18527,Affoltern am Albis,23.03.22 07:22,23.03.22 07:22
18527,Hedingen,23.03.22 07:25,23.03.22 07:25
18527,Zürich Hardbrücke,23.03.22 07:48,23.03.22 07:48
18527,Rüti ZH,23.03.22 08:23,23.03.22 08:24
18527,Zürich Altstetten,23.03.22 07:45,23.03.22 07:46
18527,Zürich HB,23.03.22 07:51,23.03.22 07:54
18527,Bubikon,23.03.22 08:20,23.03.22 08:20
18527,Jona,23.03.22 08:28,23.03.22 08:28
18527,Pfäffikon SZ,23.03.22 08:38,
18528,Uster,23.03.22 07:50,23.03.22 07:51
18528,Zürich Stadelhofen,23.03.22 08:02,23.03.22 08:02
18528,Birmensdorf ZH,23.03.22 08:25,23.03.22 08:25
18528,Bonstetten-Wettswil,23.03.22 08:29,23.03.22 08:29
18528,Knonau,23.03.22 08:45,23.03.22 08:45
18528,Zürich HB,23.03.22 08:05,23.03.22 08:09
18528,Steinhausen Rigiblick,23.03.22 08:49,23.03.22 08:49
18528,Rapperswil SG,23.03.22 07:27,23.03.22 07:29
18528,Bubikon,23.03.22 07:39,23.03.22 07:39
18528,Wetzikon ZH,23.03.22 07:44,23.03.22 07:45
18528,Zürich Altstetten,23.03.22 08:14,23.03.22 08:15
18528,Urdorf,23.03.22 08:19,23.03.22 08:19
18528,Hedingen,23.03.22 08:33,23.03.22 08:33
18528,Affoltern am Albis,23.03.22 08:37,23.03.22 08:38
18528,Mettmenstetten,23.03.22 08:41,23.03.22 08:41
18528,Steinhausen,23.03.22 08:48,23.03.22 08:48
18528,Zug,23.03.22 08:54,
18528,Pfäffikon SZ,,23.03.22 07:22
18528,Jona,23.03.22 07:31,23.03.22 07:31
18528,Rüti ZH,23.03.22 07:36,23.03.22 07:36
18528,Zürich Hardbrücke,23.03.22 08:11,23.03.22 08:11
18528,Urdorf Weihermatt,23.03.22 08:21,23.03.22 08:21
18529,Steinhausen Rigiblick,23.03.22 07:39,23.03.22 07:39
18529,Uster,23.03.22 08:38,23.03.22 08:39
18529,Rüti ZH,23.03.22 08:53,23.03.22 08:54
18529,Pfäffikon SZ,23.03.22 09:15,
18529,Hedingen,23.03.22 07:55,23.03.22 07:55
18529,Zürich Altstetten,23.03.22 08:15,23.03.22 08:16
18529,Bubikon,23.03.22 08:50,23.03.22 08:50
18529,Jona,23.03.22 08:58,23.03.22 08:58
18529,Rapperswil SG,23.03.22 09:01,23.03.22 09:10
18529,Affoltern am Albis,23.03.22 07:52,23.03.22 07:52
18529,Birmensdorf ZH,23.03.22 08:05,23.03.22 08:05
18529,Urdorf Weihermatt,23.03.22 08:07,23.03.22 08:07
18529,Zürich Hardbrücke,23.03.22 08:18,23.03.22 08:18
18529,Zug,,23.03.22 07:36
18529,Steinhausen,23.03.22 07:41,23.03.22 07:41
18529,Knonau,23.03.22 07:45,23.03.22 07:45
18529,Mettmenstetten,23.03.22 07:48,23.03.22 07:48
18529,Bonstetten-Wettswil,23.03.22 07:59,23.03.22 07:59
18529,Urdorf,23.03.22 08:09,23.03.22 08:09
18529,Zürich HB,23.03.22 08:21,23.03.22 08:24
18529,Zürich Stadelhofen,23.03.22 08:26,23.03.22 08:27
18529,Wetzikon ZH,23.03.22 08:45,23.03.22 08:45
18530,Rapperswil SG,23.03.22 07:56,23.03.22 07:59
18530,Zürich Stadelhofen,23.03.22 08:32,23.03.22 08:32
18530,Urdorf,23.03.22 08:49,23.03.22 08:49
18530,Steinhausen,23.03.22 09:18,23.03.22 09:18
18530,Bubikon,23.03.22 08:09,23.03.22 08:09
18530,Birmensdorf ZH,23.03.22 08:55,23.03.22 08:55
18530,Affoltern am Albis,23.03.22 09:07,23.03.22 09:08
18530,Zug,23.03.22 09:24,
18530,Jona,23.03.22 08:01,23.03.22 08:01
18530,Zürich HB,23.03.22 08:35,23.03.22 08:39
18530,Urdorf Weihermatt,23.03.22 08:51,23.03.22 08:51
18530,Bonstetten-Wettswil,23.03.22 08:59,23.03.22 08:59
18530,Mettmenstetten,23.03.22 09:11,23.03.22 09:11
18530,Steinhausen Rigiblick,23.03.22 09:19,23.03.22 09:19
18530,Zürich Hardbrücke,23.03.22 08:41,23.03.22 08:41
18530,Zürich Altstetten,23.03.22 08:44,23.03.22 08:45
18530,Hedingen,23.03.22 09:03,23.03.22 09:03
